,ADA-USD,BCH-USD,BNB-USD,BTC-USD,DOGE-USD,ETH-USD,KMD-USD,LTC-USD,XLM-USD,XRP-USD
2019-08-04 08:00:00+01:00,0.05676260218024254,334.489990234375,27.594440460205078,10732.9599609375,0.002897899132221937,219.3300018310547,1.0337986946105957,91.80999755859375,0.08151999861001968,0.3149000108242035
2019-08-04 12:00:00+01:00,0.05792557820677757,335.7300109863281,27.510883331298828,10797.0,0.00291520357131958,221.08999633789062,1.0318740606307983,93.8499984741211,0.08222000300884247,0.319599986076355
2019-08-04 16:00:00+01:00,0.05650464817881584,337.7699890136719,27.425363540649414,10943.8798828125,0.0029548476450145245,221.5,1.0037726163864136,93.12000274658203,0.08208999782800674,0.32249999046325684
2019-08-04 20:00:00+01:00,0.056223224848508835,335.8900146484375,27.395217895507812,10984.7099609375,0.0029658013954758644,222.49000549316406,0.9898087978363037,92.9800033569336,0.0821399986743927,0.31949999928474426
2019-08-05 00:00:00+01:00,0.05704692378640175,348.04998779296875,27.631227493286133,11590.2802734375,0.0030134727712720633,229.75,0.9874918460845947,95.37000274658203,0.08235999941825867,0.3221000134944916
2019-08-05 04:00:00+01:00,0.05629045143723488,344.2300109863281,27.746936798095703,11619.4501953125,0.0030210232362151146,228.72999572753906,0.9921737313270569,94.37999725341797,0.08171000331640244,0.3208000063896179
2019-08-05 08:00:00+01:00,0.05754793807864189,349.7200012207031,28.063356399536133,11650.76953125,0.0030288388952612877,232.72999572753906,0.9952065348625183,101.86000061035156,0.0835300013422966,0.3273000121116638
2019-08-05 12:00:00+01:00,0.05674999952316284,349.6300048828125,27.856130599975586,11788.349609375,0.003182884305715561,231.1300048828125,1.0066165924072266,99.0199966430664,0.0831499993801117,0.32589998841285706
2019-08-05 16:00:00+01:00,0.05705999955534935,351.0400085449219,27.843067169189453,11817.6796875,0.003190843854099512,233.55999755859375,0.9937705993652344,98.4000015258789,0.0830100029706955,0.32510000467300415
2019-08-05 20:00:00+01:00,0.05685000121593475,349.8699951171875,27.734230041503906,11802.169921875,0.0030684680677950382,232.94000244140625,0.9900529980659485,97.72000122070312,0.08250000327825546,0.32280001044273376
2019-08-06 00:00:00+01:00,0.05576999858021736,342.25,27.84522819519043,11658.0498046875,0.003030455904081464,228.97000122070312,0.9902597665786743,95.41000366210938,0.08064000308513641,0.3183000087738037
2019-08-06 04:00:00+01:00,0.05567000061273575,351.2799987792969,27.867929458618164,12136.4599609375,0.0030344000551849604,232.75999450683594,0.9799898266792297,98.12999725341797,0.0811299979686737,0.3221000134944916
2019-08-06 08:00:00+01:00,0.054760001599788666,344.67999267578125,27.76936149597168,11758.0703125,0.0030554523691534996,230.33999633789062,0.949305534362793,94.9800033569336,0.0799499973654747,0.3165999948978424
2019-08-06 12:00:00+01:00,0.054430000483989716,342.3699951171875,27.453754425048828,11737.330078125,0.00305172149091959,229.24000549316406,0.9449772834777832,94.8499984741211,0.0790100023150444,0.3149999976158142
2019-08-06 16:00:00+01:00,0.05479000136256218,342.5199890136719,27.7034969329834,11736.4296875,0.0029346924275159836,229.08999633789062,0.9388668537139893,93.4800033569336,0.07884000241756439,0.31450000405311584
2019-08-06 20:00:00+01:00,0.05310999974608421,333.44000244140625,27.503435134887695,11313.669921875,0.0029415437020361423,224.52999877929688,0.9045247435569763,91.94999694824219,0.07752999663352966,0.3095000088214874
2019-08-07 00:00:00+01:00,0.05390999838709831,336.67999267578125,28.005878448486328,11628.5595703125,0.0029063799884170294,226.8300018310547,0.9035354256629944,92.87999725341797,0.0784199982881546,0.31220000982284546
2019-08-07 04:00:00+01:00,0.05350999906659126,334.3299865722656,27.357582092285156,11605.3095703125,0.002901737578213215,226.47999572753906,0.9084759950637817,92.19999694824219,0.07846000045537949,0.3142000138759613
2019-08-07 08:00:00+01:00,0.05364999920129776,337.6000061035156,27.504276275634766,11624.6904296875,0.002906200010329485,226.32000732421875,0.9054556488990784,92.01000213623047,0.07840999960899353,0.3098999857902527
2019-08-07 12:00:00+01:00,0.052710000425577164,342.3399963378906,28.922700881958008,12070.419921875,0.0030180325265973806,228.97999572753906,0.8941826820373535,93.33999633789062,0.07839000225067139,0.3127000033855438
2019-08-07 16:00:00+01:00,0.05169999971985817,337.3800048828125,29.698057174682617,11724.5,0.002931114984676242,223.50999450683594,0.8710101246833801,90.04000091552734,0.07778000086545944,0.3093999922275543
2019-08-07 20:00:00+01:00,0.05189000070095062,340.3399963378906,29.823421478271484,11977.5498046875,0.002995905000716448,226.1300048828125,0.8611429333686829,91.54000091552734,0.07873000204563141,0.31189998984336853
2019-08-08 00:00:00+01:00,0.05127999931573868,337.6000061035156,29.854726791381836,11929.650390625,0.0029823975637555122,225.8300018310547,0.8423483371734619,91.25,0.07801999896764755,0.31130000948905945
2019-08-08 04:00:00+01:00,0.051010001450777054,335.010009765625,30.378087997436523,11835.98046875,0.002959147561341524,224.69000244140625,0.8377938270568848,89.55000305175781,0.07721000164747238,0.30799999833106995
2019-08-08 08:00:00+01:00,0.05082999914884567,333.6700134277344,31.10106086730957,11845.009765625,0.0029614726081490517,225.3699951171875,0.843664288520813,89.9000015258789,0.0771000012755394,0.3068999946117401
2019-08-08 12:00:00+01:00,0.0523499995470047,329.8699951171875,30.909372329711914,11713.1201171875,0.0029267799109220505,222.69000244140625,0.8701902031898499,88.73999786376953,0.0767500028014183,0.30550000071525574
2019-08-08 16:00:00+01:00,0.05215999856591225,329.0400085449219,30.711837768554688,11636.7099609375,0.002909479895606637,218.5399932861328,0.8667922616004944,90.1500015258789,0.07718999683856964,0.3059000074863434
2019-08-08 20:00:00+01:00,0.05172999948263168,334.17999267578125,31.457015991210938,11829.6796875,0.002956999931484461,219.05999755859375,0.8637988567352295,89.83000183105469,0.07642000168561935,0.3061999976634979
2019-08-09 00:00:00+01:00,0.05147000029683113,331.0299987792969,31.413679122924805,11922.759765625,0.002861208049580455,219.02999877929688,0.8563356995582581,89.62999725341797,0.07660999894142151,0.30720001459121704
2019-08-09 04:00:00+01:00,0.05121999979019165,330.80999755859375,31.236068725585938,11854.4697265625,0.0029637825209647417,217.3699951171875,0.8668470978736877,88.87000274658203,0.07609999924898148,0.3046000003814697
2019-08-09 08:00:00+01:00,0.048889998346567154,313.5199890136719,29.989824295043945,11702.1796875,0.0028085208032280207,209.27999877929688,0.8597584366798401,84.86000061035156,0.07370000332593918,0.2962000072002411
2019-08-09 12:00:00+01:00,0.04901000112295151,314.0199890136719,30.224836349487305,11771.4599609375,0.002825136063620448,210.9199981689453,0.8599007725715637,85.38999938964844,0.07316000014543533,0.2980000078678131
2019-08-09 16:00:00+01:00,0.04864000156521797,312.2699890136719,30.056556701660156,11825.0595703125,0.0028381175361573696,207.86000061035156,0.8351160883903503,83.45999908447266,0.07209999859333038,0.29440000653266907
2019-08-09 20:00:00+01:00,0.04743000119924545,313.67999267578125,29.758193969726562,11839.3798828125,0.0029598125256597996,209.27000427246094,0.8363246321678162,83.8499984741211,0.07195000350475311,0.2946999967098236
2019-08-10 00:00:00+01:00,0.04916999861598015,318.3800048828125,29.42964744567871,11795.4501953125,0.002948862500488758,210.99000549316406,0.840071976184845,85.37999725341797,0.07356999814510345,0.3003999888896942
2019-08-10 04:00:00+01:00,0.049430001527071,319.4599914550781,29.221635818481445,11816.3701171875,0.0028359047137200832,211.25999450683594,0.823712170124054,85.94999694824219,0.07372000068426132,0.3010999858379364
2019-08-10 08:00:00+01:00,0.05045999959111214,319.6600036621094,29.834823608398438,11875.16015625,0.0029692300595343113,212.27999877929688,0.8274649977684021,85.29000091552734,0.07349999994039536,0.30160000920295715
2019-08-10 12:00:00+01:00,0.050519999116659164,309.6199951171875,29.36903953552246,11393.3701171875,0.0028480449691414833,204.08999633789062,0.8112371563911438,82.91999816894531,0.07197000086307526,0.29350000619888306
2019-08-10 16:00:00+01:00,0.05226000025868416,315.2099914550781,29.648414611816406,11363.900390625,0.0028409750666469336,206.75999450683594,0.8188826441764832,85.9000015258789,0.07434000074863434,0.3003999888896942
2019-08-10 20:00:00+01:00,0.052319999784231186,317.510009765625,29.5792236328125,11287.91015625,0.0028224450070410967,206.17999267578125,0.8274279832839966,85.62000274658203,0.07361000031232834,0.29809999465942383
2019-08-11 00:00:00+01:00,0.0538799986243248,320.6300048828125,29.753217697143555,11356.2802734375,0.002839047461748123,211.5399932861328,0.8346799612045288,86.18000030517578,0.07451000064611435,0.299699991941452
2019-08-11 04:00:00+01:00,0.05297999829053879,318.3299865722656,29.873931884765625,11342.83984375,0.002835415070876479,210.25999450683594,0.837468147277832,86.48999786376953,0.07610999792814255,0.2980000078678131
2019-08-11 08:00:00+01:00,0.05249999836087227,319.1099853515625,29.74951934814453,11331.740234375,0.00283328746445477,209.6300048828125,0.8567861318588257,87.37000274658203,0.07525999844074249,0.29820001125335693
2019-08-11 12:00:00+01:00,0.05290000140666962,320.5799865722656,29.808626174926758,11387.490234375,0.002846507588401437,210.16000366210938,0.8507641553878784,87.88999938964844,0.07694000005722046,0.29910001158714294
2019-08-11 16:00:00+01:00,0.05517999827861786,339.19000244140625,30.283058166503906,11388.8896484375,0.002847222611308098,215.55999755859375,0.8746667504310608,90.52999877929688,0.07963000237941742,0.305400013923645
2019-08-11 20:00:00+01:00,0.05462000146508217,338.2900085449219,30.18045997619629,11502.7998046875,0.0028754249215126038,214.99000549316406,0.8523910045623779,89.9800033569336,0.07772000133991241,0.30300000309944153
2019-08-12 00:00:00+01:00,0.053380001336336136,335.510009765625,30.416194915771484,11438.8701171875,0.002859740052372217,213.1199951171875,0.8488852381706238,88.2300033569336,0.07752999663352966,0.30219998955726624
2019-08-12 04:00:00+01:00,0.05313999950885773,335.19000244140625,30.07425880432129,11370.2900390625,0.0028425573837012053,212.4199981689453,0.8519713282585144,87.05999755859375,0.07692000269889832,0.3003999888896942
2019-08-12 08:00:00+01:00,0.05332000181078911,332.3599853515625,30.02326202392578,11381.0703125,0.0028452675323933363,212.02999877929688,0.8653027415275574,86.98999786376953,0.07628999650478363,0.3001999855041504
2019-08-12 12:00:00+01:00,0.053029999136924744,331.0,30.16448402404785,11374.1298828125,0.002843559952452779,211.6199951171875,0.8492007851600647,86.58000183105469,0.07596000283956528,0.30140000581741333
2019-08-12 16:00:00+01:00,0.05429999902844429,333.6099853515625,30.048538208007812,11403.849609375,0.0028509050607681274,211.88999938964844,0.9374915957450867,85.9000015258789,0.07579000294208527,0.3003999888896942
2019-08-12 20:00:00+01:00,0.05312320962548256,331.44000244140625,30.26654815673828,11400.4501953125,0.002849957440048456,211.2100067138672,0.9358120560646057,85.87999725341797,0.07541999965906143,0.30090001225471497
2019-08-13 00:00:00+01:00,0.05211000144481659,328.8500061035156,30.259855270385742,11388.6396484375,0.0028471825644373894,210.0800018310547,0.9210066199302673,85.12999725341797,0.07519999891519547,0.29919999837875366
2019-08-13 04:00:00+01:00,0.051500000059604645,331.010009765625,30.184410095214844,11351.7900390625,0.0028379475697875023,209.58999633789062,0.9608154892921448,84.91000366210938,0.07485999912023544,0.29820001125335693
2019-08-13 08:00:00+01:00,0.05144999921321869,340.5299987792969,29.971511840820312,11233.7001953125,0.002808425109833479,210.4199981689453,0.9304873943328857,85.62000274658203,0.07470999658107758,0.29750001430511475
2019-08-13 12:00:00+01:00,0.050689999014139175,337.1700134277344,29.266040802001953,10956.9599609375,0.0028488095849752426,206.1699981689453,0.8961697816848755,84.20999908447266,0.07326000183820724,0.2939999997615814
2019-08-13 16:00:00+01:00,0.05153999850153923,342.82000732421875,29.26818084716797,10888.4599609375,0.002830999670550227,207.35000610351562,0.8789165019989014,83.51000213623047,0.07422000169754028,0.2937999963760376
2019-08-13 20:00:00+01:00,0.05169999971985817,348.239990234375,29.3469295501709,10873.259765625,0.0028270476032048464,207.17999267578125,0.8822563290596008,84.0199966430664,0.0739699974656105,0.29499998688697815
2019-08-14 00:00:00+01:00,0.05245999991893768,353.7799987792969,28.916812896728516,10650.5400390625,0.0027691975701600313,208.49000549316406,0.8601554036140442,84.75,0.07370000332593918,0.2955000102519989
2019-08-14 04:00:00+01:00,0.05245000123977661,350.2300109863281,28.79220962524414,10591.9404296875,0.0027542216703295708,207.86000061035156,0.8586815595626831,84.9000015258789,0.07361999899148941,0.2953999936580658
2019-08-14 08:00:00+01:00,0.05217999964952469,337.7900085449219,28.687767028808594,10511.169921875,0.0028382912278175354,206.24000549316406,0.8692529797554016,83.27999877929688,0.07336000353097916,0.29269999265670776
2019-08-14 12:00:00+01:00,0.05186999961733818,335.9100036621094,28.40288543701172,10486.6904296875,0.0028318976983428,204.89999389648438,0.8479960560798645,81.91999816894531,0.07328999787569046,0.29100000858306885
2019-08-14 16:00:00+01:00,0.047770000994205475,314.1499938964844,27.106840133666992,10174.1904296875,0.0027473147492855787,187.75,0.8077105283737183,76.91000366210938,0.06819000095129013,0.26269999146461487
2019-08-14 20:00:00+01:00,0.04800000041723251,314.7900085449219,27.318078994750977,10228.08984375,0.002761468291282654,189.88999938964844,0.8121784925460815,77.7300033569336,0.07017000019550323,0.2700999975204468
2019-08-15 00:00:00+01:00,0.047540001571178436,312.3500061035156,26.906322479248047,10005.75,0.002701638964936137,187.50999450683594,0.8068894743919373,76.3499984741211,0.068340003490448,0.2639999985694885
2019-08-15 04:00:00+01:00,0.044769998639822006,288.6199951171875,25.89240074157715,9608.1103515625,0.002594043966382742,177.2899932861328,0.7719682455062866,72.62000274658203,0.06577000021934509,0.25450000166893005
2019-08-15 08:00:00+01:00,0.04668999835848808,301.67999267578125,27.228700637817383,10049.1103515625,0.0026133120991289616,182.91000366210938,0.796557605266571,75.36000061035156,0.06820999830961227,0.2628999948501587
2019-08-15 12:00:00+01:00,0.04665999859571457,303.1000061035156,27.615398406982422,10022.1796875,0.0026057667564600706,183.97999572753906,0.8120972514152527,75.5199966430664,0.06790000200271606,0.26159998774528503
2019-08-15 16:00:00+01:00,0.047269999980926514,313.6600036621094,27.67465591430664,10037.9599609375,0.002609869698062539,184.38999938964844,0.8062489628791809,75.88999938964844,0.06933999806642532,0.26170000433921814
2019-08-15 20:00:00+01:00,0.04771000146865845,317.8999938964844,28.133634567260742,10392.919921875,0.00270215910859406,187.80999755859375,0.8172992467880249,76.83000183105469,0.07049000263214111,0.26669999957084656
2019-08-16 00:00:00+01:00,0.046390000730752945,312.6199951171875,27.756681442260742,10345.3896484375,0.0025863475166261196,186.67999267578125,0.8212170600891113,75.88999938964844,0.06948000192642212,0.2630999982357025
2019-08-16 04:00:00+01:00,0.045239999890327454,305.510009765625,27.240468978881836,9938.150390625,0.0025839190930128098,182.61000061035156,0.7999216914176941,74.05999755859375,0.0674699991941452,0.25769999623298645
2019-08-16 08:00:00+01:00,0.04592999815940857,311.0799865722656,27.25844383239746,10095.48046875,0.0025239300448447466,184.22999572753906,0.812200665473938,74.3499984741211,0.06857000291347504,0.2605000138282776
2019-08-16 12:00:00+01:00,0.046209998428821564,307.79998779296875,27.418046951293945,10095.66015625,0.002624702639877796,182.75999450683594,0.8041685223579407,73.98999786376953,0.06836999952793121,0.2599000036716461
2019-08-16 16:00:00+01:00,0.047449998557567596,313.5199890136719,27.628385543823242,10433.5302734375,0.00260842009447515,185.16000366210938,0.7842997312545776,75.27999877929688,0.06888999789953232,0.26249998807907104
2019-08-16 20:00:00+01:00,0.04659999907016754,312.2200012207031,27.69255256652832,10430.33984375,0.002711888402700424,186.13999938964844,0.7784162759780884,75.08999633789062,0.06876999884843826,0.26190000772476196
2019-08-17 00:00:00+01:00,0.04704999923706055,308.1600036621094,27.5729923248291,10339.4404296875,0.0026880307123064995,184.2899932861328,0.7731190323829651,74.76000213623047,0.06820999830961227,0.2605000138282776
2019-08-17 04:00:00+01:00,0.046950001269578934,308.760009765625,27.77283477783203,10355.3896484375,0.0026923702098429203,184.92999267578125,0.7739529013633728,74.33000183105469,0.06876999884843826,0.26420000195503235
2019-08-17 08:00:00+01:00,0.047680001705884933,310.510009765625,27.84490966796875,10393.76953125,0.002702380297705531,185.38999938964844,0.7750634551048279,73.63999938964844,0.0690699964761734,0.2662000060081482
2019-08-17 12:00:00+01:00,0.04739372432231903,309.42999267578125,27.672151565551758,10325.5,0.002684611827135086,184.7100067138672,0.7803959846496582,73.69999694824219,0.06840000301599503,0.2653000056743622
2019-08-17 16:00:00+01:00,0.04727858304977417,305.2699890136719,27.368593215942383,10189.349609375,0.0026492311153560877,183.4499969482422,0.7800966501235962,72.69999694824219,0.06735999882221222,0.26330000162124634
2019-08-17 20:00:00+01:00,0.047565966844558716,307.07000732421875,27.46550941467285,10228.8095703125,0.0026596023235470057,186.42999267578125,0.7839689254760742,72.94000244140625,0.06770999729633331,0.26579999923706055
2019-08-18 00:00:00+01:00,0.04718434438109398,306.42999267578125,27.34454917907715,10169.099609375,0.002643950516358018,184.49000549316406,0.7782366275787354,72.19000244140625,0.06782999634742737,0.2651999890804291
2019-08-18 04:00:00+01:00,0.04731481894850731,306.54998779296875,27.289966583251953,10175.23046875,0.0026455598417669535,185.3699951171875,0.7802366614341736,73.04000091552734,0.06808999925851822,0.2662000060081482
2019-08-18 08:00:00+01:00,0.04877951368689537,316.95001220703125,27.575992584228516,10378.099609375,0.002698441268876195,189.6300048828125,0.787737250328064,75.94999694824219,0.06990999728441238,0.2818000018596649
2019-08-18 12:00:00+01:00,0.04913000017404556,317.5299987792969,27.695865631103516,10400.25,0.0027040650602430105,193.4600067138672,0.7944750785827637,76.16999816894531,0.0706700012087822,0.2809999883174896
2019-08-18 16:00:00+01:00,0.05048000067472458,321.760009765625,27.88373565673828,10397.0703125,0.0027031211648136377,196.47999572753906,0.8167584538459778,76.98999786376953,0.07114999741315842,0.28940001130104065
2019-08-18 20:00:00+01:00,0.05094999819993973,318.3800048828125,27.993240356445312,10356.3603515625,0.002692653564736247,195.00999450683594,0.8158740401268005,76.81999969482422,0.07085999846458435,0.28450000286102295
2019-08-19 00:00:00+01:00,0.050360001623630524,318.8800048828125,28.03496551513672,10410.080078125,0.002706680679693818,196.22999572753906,0.8229349851608276,76.58000183105469,0.07099000364542007,0.28519999980926514
2019-08-19 04:00:00+01:00,0.05031000077724457,318.0400085449219,28.71355628967285,10478.5,0.0028294380754232407,196.72000122070312,0.84201979637146,77.16000366210938,0.07073000073432922,0.28780001401901245
2019-08-19 08:00:00+01:00,0.05053652077913284,320.8999938964844,29.00496482849121,10706.8896484375,0.002783791394904256,201.0399932861328,0.8293557167053223,78.0199966430664,0.07151000201702118,0.2865999937057495
2019-08-19 12:00:00+01:00,0.05037838593125343,325.6700134277344,28.916547775268555,10741.6103515625,0.0027928315103054047,201.5399932861328,0.821199893951416,77.66999816894531,0.07180999964475632,0.28349998593330383
2019-08-19 16:00:00+01:00,0.05012119561433792,321.57000732421875,28.72041130065918,10732.58984375,0.0027904734015464783,200.85000610351562,0.8227603435516357,76.72000122070312,0.0712599977850914,0.2784000039100647
2019-08-19 20:00:00+01:00,0.05034381523728371,323.260009765625,28.610809326171875,10779.8896484375,0.00269506499171257,200.75,0.816281259059906,76.81999969482422,0.07124000042676926,0.28139999508857727
2019-08-20 00:00:00+01:00,0.04986181855201721,324.6300048828125,28.62155532836914,10887.240234375,0.0027217150200158358,201.0800018310547,0.8141193985939026,76.70999908447266,0.07129000127315521,0.27959999442100525
2019-08-20 04:00:00+01:00,0.049406588077545166,320.4800109863281,28.55203628540039,10809.3896484375,0.0027027674950659275,200.13999938964844,0.8084518313407898,75.9800033569336,0.07039999961853027,0.2791999876499176
2019-08-20 08:00:00+01:00,0.049358900636434555,317.510009765625,27.845670700073242,10665.0498046875,0.0026651674415916204,197.1300048828125,0.7954992055892944,75.33000183105469,0.06915999948978424,0.27309998869895935
2019-08-20 12:00:00+01:00,0.04959927499294281,313.3599853515625,27.87967872619629,10621.2900390625,0.002655207412317395,195.86000061035156,0.7982615828514099,73.9000015258789,0.06889999657869339,0.2727999985218048
2019-08-20 16:00:00+01:00,0.04913325980305672,315.0199890136719,28.082290649414062,10751.259765625,0.002687815111130476,196.82000732421875,0.7886049151420593,75.29000091552734,0.06933999806642532,0.2736999988555908
2019-08-20 20:00:00+01:00,0.0495266430079937,316.760009765625,28.15540885925293,10837.330078125,0.002709334949031472,198.49000549316406,0.7943770289421082,75.66000366210938,0.06947000324726105,0.2750999927520752
2019-08-21 00:00:00+01:00,0.04831203818321228,310.510009765625,27.74491310119629,10618.0302734375,0.0026545075234025717,193.1300048828125,0.7800005078315735,74.5199966430664,0.06832999736070633,0.2700999975204468
2019-08-21 04:00:00+01:00,0.047360047698020935,305.79998779296875,27.044008255004883,10163.5400390625,0.002642405917868018,187.74000549316406,0.7601999044418335,73.16999816894531,0.06723000109195709,0.26499998569488525
2019-08-21 08:00:00+01:00,0.04693403095006943,299.6700134277344,27.116313934326172,10136.900390625,0.0026356044691056013,188.25999450683594,0.75226229429245,71.77999877929688,0.06693000346422195,0.26339998841285706
2019-08-21 12:00:00+01:00,0.04698000103235245,295.8299865722656,26.59038543701172,10011.51953125,0.0026029744185507298,184.1300048828125,0.7459523677825928,71.22000122070312,0.06614000350236893,0.2630000114440918
2019-08-21 16:00:00+01:00,0.047210000455379486,299.29998779296875,26.803543090820312,10073.2099609375,0.002619895152747631,184.4199981689453,0.753723680973053,72.56999969482422,0.06656000018119812,0.2646999955177307
2019-08-21 20:00:00+01:00,0.04690000042319298,301.1400146484375,26.764358520507812,10070.25,0.0026180336717516184,184.83999633789062,0.7579207420349121,72.87000274658203,0.06652999669313431,0.2651999890804291
2019-08-22 00:00:00+01:00,0.04774999991059303,297.19000244140625,26.50777816772461,9923.4501953125,0.002580315340310335,184.77000427246094,0.7482914924621582,71.93000030517578,0.06601999700069427,0.2635999917984009
2019-08-22 04:00:00+01:00,0.048250000923871994,298.1400146484375,26.6561222076416,9990.9296875,0.002597673097625375,185.88999938964844,0.757921040058136,72.72000122070312,0.06624999642372131,0.26489999890327454
2019-08-22 08:00:00+01:00,0.04782802611589432,300.5799865722656,26.992252349853516,10026.83984375,0.0026069784071296453,186.75,0.7603352665901184,73.27999877929688,0.06667999923229218,0.2653000056743622
